district,dong_code,dong_name,floor,contract_date,rent_type,area_m2,deposit,rent,built_year,building_type,year,interest_rate,cpi,contract_year,building_age
성북구,10100,성북동,2.0,2024-05-10,월세,99.54,25000,70,1997.0,연립다세대,2024,3.5,116.63,2024,27.0
성북구,13800,장위동,1.0,2024-06-13,월세,31.14,500,30,1981.0,연립다세대,2024,3.5,116.31,2024,43.0
성북구,13800,장위동,14.0,2024-08-28,월세,84.48,20000,147,2022.0,아파트,2024,3.5,117.14,2024,2.0
성북구,12800,보문동6가,1.0,2024-08-01,월세,71.28,5000,85,1989.0,단독다가구,2024,3.5,117.14,2024,35.0
성북구,13300,정릉동,1.0,2024-09-02,월세,25.0,1000,70,2004.0,단독다가구,2024,3.5,117.51,2024,20.0
성북구,13800,장위동,1.0,2024-04-19,월세,45.0,1000,50,1997.0,단독다가구,2024,3.5,116.75,2024,27.0
성북구,13000,보문동1가,4.0,2024-05-31,월세,39.202,11432,41,2022.0,아파트,2024,3.5,116.63,2024,2.0
성북구,12800,보문동6가,6.0,2024-05-31,월세,29.96,9642,35,2017.0,아파트,2024,3.5,116.63,2024,7.0
성북구,13900,석관동,1.0,2024-04-22,월세,28.0,4000,15,1995.0,단독다가구,2024,3.5,116.75,2024,29.0
성북구,13500,종암동,1.0,2024-06-24,월세,24.0,500,48,1996.0,단독다가구,2024,3.5,116.31,2024,28.0
성북구,11400,삼선동4가,1.0,2024-05-01,월세,22.0,1000,50,2015.0,단독다가구,2024,3.5,116.63,2024,9.0
성북구,13800,장위동,1.0,2024-05-01,월세,22.38,200,20,1975.0,단독다가구,2024,3.5,116.63,2024,49.0
성북구,12100,안암동1가,1.0,2024-05-01,월세,23.0,400,29,1995.0,단독다가구,2024,3.5,116.63,2024,29.0
성북구,13300,정릉동,6.0,2024-09-30,월세,59.26,13500,45,1999.0,아파트,2024,3.5,117.51,2024,25.0
성북구,13300,정릉동,1.0,2024-04-22,월세,30.0,1000,60,1981.0,단독다가구,2024,3.5,116.75,2024,43.0
성북구,10900,동소문동6가,1.0,2024-04-19,월세,49.5,2000,73,1991.0,단독다가구,2024,3.5,116.75,2024,33.0
성북구,13600,하월곡동,1.0,2024-04-19,월세,49.65,9000,30,1990.0,단독다가구,2024,3.5,116.75,2024,34.0
성북구,13600,하월곡동,1.0,2024-04-16,월세,45.0,2000,70,1996.0,단독다가구,2024,3.5,116.75,2024,28.0
성북구,13900,석관동,1.0,2024-06-22,월세,54.4,1000,40,1993.0,연립다세대,2024,3.5,116.31,2024,31.0
성북구,13500,종암동,2.0,2024-05-10,월세,13.77,500,53,2011.0,연립다세대,2024,3.5,116.63,2024,13.0
성북구,13300,정릉동,1.0,2024-04-16,월세,49.49,1200,70,1979.0,단독다가구,2024,3.5,116.75,2024,45.0
성북구,10700,동소문동4가,4.0,2024-05-10,월세,58.19,22000,15,2001.0,연립다세대,2024,3.5,116.63,2024,23.0
성북구,13300,정릉동,2.0,2024-07-30,월세,15.849,1057,54,2023.0,연립다세대,2024,3.5,116.45,2024,1.0
성북구,13900,석관동,1.0,2024-04-16,월세,50.0,1000,70,2012.0,단독다가구,2024,3.5,116.75,2024,12.0
성북구,13800,장위동,5.0,2024-05-10,월세,24.62,13000,10,2021.0,연립다세대,2024,3.5,116.63,2024,3.0
성북구,12500,안암동5가,1.0,2024-07-12,월세,16.0,3000,60,2018.0,단독다가구,2024,3.5,116.45,2024,6.0
성북구,13800,장위동,1.0,2024-04-28,월세,31.9,200,29,1993.0,단독다가구,2024,3.5,116.75,2024,31.0
성북구,11900,동선동4가,1.0,2024-04-22,월세,34.0,2000,60,2002.0,단독다가구,2024,3.5,116.75,2024,22.0
성북구,13400,길음동,16.0,2024-08-31,월세,84.97,10000,180,2005.0,아파트,2024,3.5,117.14,2024,19.0
성북구,13300,정릉동,1.0,2024-04-22,월세,35.0,1000,30,1988.0,단독다가구,2024,3.5,116.75,2024,36.0
성북구,12800,보문동6가,4.0,2024-06-03,월세,45.81,32800,23,2017.0,아파트,2024,3.5,116.31,2024,7.0
성북구,13300,정릉동,20.0,2024-08-31,월세,59.59,5000,130,1999.0,아파트,2024,3.5,117.14,2024,25.0
성북구,13300,정릉동,1.0,2024-07-12,월세,16.52,1000,49,2019.0,단독다가구,2024,3.5,116.45,2024,5.0
성북구,13600,하월곡동,4.0,2024-06-13,월세,55.87,5204,12,2018.0,연립다세대,2024,3.5,116.31,2024,6.0
성북구,13300,정릉동,1.0,2024-04-19,월세,92.29,10000,20,1974.0,단독다가구,2024,3.5,116.75,2024,50.0
성북구,13800,장위동,1.0,2024-04-22,월세,38.33,500,30,1989.0,단독다가구,2024,3.5,116.75,2024,35.0
성북구,13300,정릉동,4.0,2024-05-13,월세,22.26,4087,15,2020.0,연립다세대,2024,3.5,116.63,2024,4.0
성북구,11200,삼선동2가,1.0,2024-04-19,월세,194.28,1000,60,1997.0,단독다가구,2024,3.5,116.75,2024,27.0
성북구,12300,안암동3가,1.0,2024-05-07,월세,20.0,1000,55,2019.0,단독다가구,2024,3.5,116.63,2024,5.0
성북구,13300,정릉동,1.0,2024-07-06,월세,15.0,1000,59,2019.0,단독다가구,2024,3.5,116.45,2024,5.0
성북구,13300,정릉동,1.0,2024-05-02,월세,34.0,1000,73,1995.0,단독다가구,2024,3.5,116.63,2024,29.0
성북구,13300,정릉동,1.0,2024-07-12,월세,18.0,500,55,2003.0,단독다가구,2024,3.5,116.45,2024,21.0
성북구,13500,종암동,1.0,2024-04-16,월세,76.3,5000,80,1987.0,단독다가구,2024,3.5,116.75,2024,37.0
성북구,13200,보문동3가,1.0,2024-05-02,월세,34.08,12000,30,1994.0,단독다가구,2024,3.5,116.63,2024,30.0
성북구,12400,안암동4가,1.0,2024-05-02,월세,34.28,500,70,2013.0,단독다가구,2024,3.5,116.63,2024,11.0
성북구,13500,종암동,1.0,2024-05-05,월세,38.24,1000,40,1996.0,단독다가구,2024,3.5,116.63,2024,28.0
성북구,10900,동소문동6가,1.0,2024-05-12,월세,30.0,500,60,1994.0,단독다가구,2024,3.5,116.63,2024,30.0
성북구,11300,삼선동3가,1.0,2024-05-08,월세,30.0,1000,80,1990.0,단독다가구,2024,3.5,116.63,2024,34.0
성북구,10100,성북동,1.0,2024-04-26,월세,38.8,8000,22,1996.0,단독다가구,2024,3.5,116.75,2024,28.0
성북구,13700,상월곡동,1.0,2024-04-23,월세,36.0,300,40,1994.0,단독다가구,2024,3.5,116.75,2024,30.0
성북구,11400,삼선동4가,2.0,2024-05-28,월세,14.8,1000,55,2013.0,연립다세대,2024,3.5,116.63,2024,11.0
성북구,10300,돈암동,3.0,2024-08-25,월세,21.32,500,30,1965.0,연립다세대,2024,3.5,117.14,2024,59.0
성북구,13500,종암동,1.0,2024-07-06,월세,16.5,2000,40,2013.0,단독다가구,2024,3.5,116.45,2024,11.0
성북구,13300,정릉동,3.0,2024-07-30,월세,36.33,6280,57,2020.0,연립다세대,2024,3.5,116.45,2024,4.0
성북구,13400,길음동,5.0,2024-06-10,월세,55.62,5000,170,2023.0,연립다세대,2024,3.5,116.31,2024,1.0
성북구,13600,하월곡동,1.0,2024-07-06,월세,16.52,1000,55,2016.0,단독다가구,2024,3.5,116.45,2024,8.0
성북구,12800,보문동6가,1.0,2024-04-24,월세,37.74,3000,60,1993.0,단독다가구,2024,3.5,116.75,2024,31.0
성북구,11700,동선동2가,1.0,2024-09-09,월세,18.0,1000,40,1991.0,단독다가구,2024,3.5,117.51,2024,33.0
성북구,13700,상월곡동,1.0,2024-04-27,월세,38.21,15000,20,2019.0,단독다가구,2024,3.5,116.75,2024,5.0
성북구,13300,정릉동,1.0,2024-04-24,월세,38.3,1500,40,1990.0,단독다가구,2024,3.5,116.75,2024,34.0
성북구,11700,동선동2가,1.0,2024-07-24,월세,13.0,500,40,2012.0,단독다가구,2024,3.5,116.45,2024,12.0
성북구,11500,삼선동5가,3.0,2024-07-30,월세,50.3,28500,21,2014.0,연립다세대,2024,3.5,116.45,2024,10.0
성북구,10100,성북동,1.0,2024-04-27,월세,39.66,1000,70,2007.0,단독다가구,2024,3.5,116.75,2024,17.0
성북구,11800,동선동3가,1.0,2024-04-27,월세,40.0,10000,10,1995.0,단독다가구,2024,3.5,116.75,2024,29.0
성북구,13600,하월곡동,17.0,2024-05-25,월세,84.69,20000,95,2007.0,아파트,2024,3.5,116.63,2024,17.0
성북구,11500,삼선동5가,9.0,2024-06-10,월세,27.69,1000,60,2003.0,오피스텔,2024,3.5,116.31,2024,21.0
성북구,11700,동선동2가,1.0,2024-07-06,월세,18.0,1000,53,2016.0,단독다가구,2024,3.5,116.45,2024,8.0
성북구,13300,정릉동,1.0,2024-07-06,월세,18.0,2000,48,2020.0,단독다가구,2024,3.5,116.45,2024,4.0
성북구,13500,종암동,1.0,2024-04-30,월세,16.0,300,30,1978.0,단독다가구,2024,3.5,116.75,2024,46.0
성북구,12000,동선동5가,1.0,2024-04-30,월세,16.0,500,40,2008.0,단독다가구,2024,3.5,116.75,2024,16.0
성북구,13500,종암동,3.0,2024-07-30,월세,55.7,20000,40,2015.0,연립다세대,2024,3.5,116.45,2024,9.0
성북구,13900,석관동,1.0,2024-07-12,월세,19.8,5000,20,2019.0,단독다가구,2024,3.5,116.45,2024,5.0
성북구,12100,안암동1가,1.0,2024-07-27,월세,14.0,500,35,1992.0,단독다가구,2024,3.5,116.45,2024,32.0
성북구,10300,돈암동,10.0,2024-08-14,월세,59.4,4000,115,1999.0,아파트,2024,3.5,117.14,2024,25.0
성북구,12900,보문동7가,1.0,2024-04-30,월세,16.5,1000,50,2023.0,단독다가구,2024,3.5,116.75,2024,1.0
성북구,11800,동선동3가,1.0,2024-07-21,월세,18.0,3000,35,2010.0,단독다가구,2024,3.5,116.45,2024,14.0
성북구,12500,안암동5가,1.0,2024-07-21,월세,18.0,1000,45,2007.0,단독다가구,2024,3.5,116.45,2024,17.0
성북구,13700,상월곡동,1.0,2024-07-27,월세,15.0,500,40,2008.0,단독다가구,2024,3.5,116.45,2024,16.0
성북구,13300,정릉동,1.0,2024-07-12,월세,20.0,1000,40,2007.0,단독다가구,2024,3.5,116.45,2024,17.0
성북구,12700,보문동5가,1.0,2024-07-12,월세,20.0,2000,30,2017.0,단독다가구,2024,3.5,116.45,2024,7.0
성북구,13500,종암동,5.0,2024-08-01,월세,42.28,2000,90,2014.0,연립다세대,2024,3.5,117.14,2024,10.0
성북구,10300,돈암동,8.0,2024-05-06,월세,68.13,5000,120,1998.0,아파트,2024,3.5,116.63,2024,26.0
성북구,13100,보문동2가,1.0,2024-07-24,월세,16.0,3000,57,2010.0,단독다가구,2024,3.5,116.45,2024,14.0
성북구,13600,하월곡동,1.0,2024-05-04,월세,31.74,1000,50,1960.0,단독다가구,2024,3.5,116.63,2024,64.0
성북구,13700,상월곡동,11.0,2024-06-22,월세,59.95,29000,20,2003.0,아파트,2024,3.5,116.31,2024,21.0
성북구,13800,장위동,6.0,2024-08-22,월세,46.35,12390,33,2020.0,아파트,2024,3.5,117.14,2024,4.0
성북구,10200,성북동1가,1.0,2024-08-27,월세,66.9,5000,85,1994.0,단독다가구,2024,3.5,117.14,2024,30.0
성북구,10900,동소문동6가,6.0,2024-07-03,월세,13.2,6000,32,2013.0,아파트,2024,3.5,116.45,2024,11.0
성북구,13300,정릉동,6.0,2024-05-28,월세,52.89,3000,80,1977.0,아파트,2024,3.5,116.63,2024,47.0
성북구,11600,동선동1가,1.0,2024-05-01,월세,33.98,11400,15,1979.0,단독다가구,2024,3.5,116.63,2024,45.0
성북구,11700,동선동2가,1.0,2024-04-28,월세,40.0,10500,2,2002.0,단독다가구,2024,3.5,116.75,2024,22.0
성북구,11200,삼선동2가,1.0,2024-04-22,월세,53.22,1000,73,1990.0,단독다가구,2024,3.5,116.75,2024,34.0
성북구,13800,장위동,1.0,2024-06-24,월세,40.63,300,32,1993.0,단독다가구,2024,3.5,116.31,2024,31.0
성북구,13600,하월곡동,9.0,2024-05-10,월세,59.855,10000,100,2003.0,아파트,2024,3.5,116.63,2024,21.0
성북구,13500,종암동,1.0,2024-07-06,월세,19.8,500,58,2012.0,단독다가구,2024,3.5,116.45,2024,12.0
성북구,11200,삼선동2가,1.0,2024-05-07,월세,23.0,500,60,2010.0,단독다가구,2024,3.5,116.63,2024,14.0
성북구,12700,보문동5가,1.0,2024-05-07,월세,23.0,1000,70,2014.0,단독다가구,2024,3.5,116.63,2024,10.0
성북구,13600,하월곡동,1.0,2024-07-09,월세,13.0,1000,35,2017.0,단독다가구,2024,3.5,116.45,2024,7.0
성북구,13800,장위동,1.0,2024-04-25,월세,46.0,3000,55,1996.0,단독다가구,2024,3.5,116.75,2024,28.0
성북구,11400,삼선동4가,2.0,2024-05-16,월세,25.04,21500,25,2019.0,연립다세대,2024,3.5,116.63,2024,5.0
성북구,11500,삼선동5가,3.0,2024-07-30,월세,39.27,1000,51,2002.0,연립다세대,2024,3.5,116.45,2024,22.0
성북구,12500,안암동5가,1.0,2024-07-21,월세,19.5,5000,30,2009.0,단독다가구,2024,3.5,116.45,2024,15.0
성북구,11800,동선동3가,1.0,2024-07-06,월세,20.0,1000,52,1973.0,단독다가구,2024,3.5,116.45,2024,51.0
성북구,11500,삼선동5가,1.0,2024-07-06,월세,20.0,1000,50,2002.0,단독다가구,2024,3.5,116.45,2024,22.0
성북구,12500,안암동5가,1.0,2024-07-06,월세,20.0,500,48,2007.0,단독다가구,2024,3.5,116.45,2024,17.0
성북구,11400,삼선동4가,1.0,2024-04-25,월세,48.68,2000,60,1992.0,단독다가구,2024,3.5,116.75,2024,32.0
성북구,13300,정릉동,1.0,2024-06-24,월세,43.64,14000,10,1992.0,단독다가구,2024,3.5,116.31,2024,32.0
성북구,13500,종암동,1.0,2024-05-01,월세,38.02,5500,35,1967.0,단독다가구,2024,3.5,116.63,2024,57.0
성북구,10300,돈암동,9.0,2024-08-20,월세,80.54,10000,175,2003.0,아파트,2024,3.5,117.14,2024,21.0
성북구,13500,종암동,1.0,2024-05-07,월세,25.0,500,30,1994.0,단독다가구,2024,3.5,116.63,2024,30.0
성북구,10100,성북동,1.0,2024-07-27,월세,18.0,500,29,2016.0,단독다가구,2024,3.5,116.45,2024,8.0
성북구,10700,동소문동4가,3.0,2024-05-28,월세,67.5,5000,20,2001.0,연립다세대,2024,3.5,116.63,2024,23.0
성북구,13500,종암동,5.0,2024-08-14,월세,19.05,3000,50,2021.0,연립다세대,2024,3.5,117.14,2024,3.0
성북구,10900,동소문동6가,5.0,2024-06-10,월세,32.1,30000,9,2023.0,연립다세대,2024,3.5,116.31,2024,1.0
성북구,13300,정릉동,3.0,2024-05-25,월세,76.71,10000,100,1991.0,연립다세대,2024,3.5,116.63,2024,33.0
성북구,10100,성북동,1.0,2024-05-01,월세,40.0,10000,15,1986.0,단독다가구,2024,3.5,116.63,2024,38.0
성북구,12800,보문동6가,1.0,2024-05-04,월세,39.35,1000,50,1992.0,단독다가구,2024,3.5,116.63,2024,32.0
성북구,13600,하월곡동,17.0,2024-06-03,월세,79.248,10000,140,2004.0,아파트,2024,3.5,116.31,2024,20.0
성북구,13300,정릉동,5.0,2024-08-20,월세,50.11,1500,23,2007.0,연립다세대,2024,3.5,117.14,2024,17.0
성북구,11500,삼선동5가,1.0,2024-05-04,월세,40.0,1000,80,1993.0,단독다가구,2024,3.5,116.63,2024,31.0
성북구,13300,정릉동,1.0,2024-04-22,월세,90.72,2000,80,1991.0,단독다가구,2024,3.5,116.75,2024,33.0
성북구,11400,삼선동4가,2.0,2024-08-14,월세,12.25,7000,3,2010.0,연립다세대,2024,3.5,117.14,2024,14.0
성북구,11100,삼선동1가,3.0,2024-08-08,월세,79.02,0,55,2008.0,연립다세대,2024,3.5,117.14,2024,16.0
성북구,12200,안암동2가,1.0,2024-07-06,월세,20.5,1000,55,2020.0,단독다가구,2024,3.5,116.45,2024,4.0
성북구,13300,정릉동,2.0,2024-06-27,월세,23.9,11600,10,2020.0,연립다세대,2024,3.5,116.31,2024,4.0
성북구,13200,보문동3가,4.0,2024-08-08,월세,84.904,25000,100,2013.0,아파트,2024,3.5,117.14,2024,11.0
성북구,12700,보문동5가,1.0,2024-07-27,월세,19.0,2000,35,2009.0,단독다가구,2024,3.5,116.45,2024,15.0
성북구,13800,장위동,1.0,2024-05-05,월세,40.48,500,50,1991.0,단독다가구,2024,3.5,116.63,2024,33.0
성북구,12500,안암동5가,1.0,2024-04-29,월세,38.0,1000,84,1994.0,단독다가구,2024,3.5,116.75,2024,30.0
성북구,13700,상월곡동,1.0,2024-07-06,월세,23.0,3000,60,2019.0,단독다가구,2024,3.5,116.45,2024,5.0
성북구,13700,상월곡동,1.0,2024-07-06,월세,23.0,5000,50,2019.0,단독다가구,2024,3.5,116.45,2024,5.0
성북구,13800,장위동,13.0,2024-06-03,월세,18.03,500,55,2019.0,오피스텔,2024,3.5,116.31,2024,5.0
성북구,13400,길음동,1.0,2024-05-08,월세,33.0,500,55,1992.0,단독다가구,2024,3.5,116.63,2024,32.0
성북구,12500,안암동5가,1.0,2024-07-24,월세,20.0,1000,50,2001.0,단독다가구,2024,3.5,116.45,2024,23.0
성북구,11700,동선동2가,3.0,2024-05-25,월세,26.39,1000,55,2001.0,연립다세대,2024,3.5,116.63,2024,23.0
성북구,13300,정릉동,1.0,2024-04-23,월세,41.62,3000,40,1967.0,단독다가구,2024,3.5,116.75,2024,57.0
성북구,13800,장위동,12.0,2024-06-22,월세,59.92,20000,118,2021.0,아파트,2024,3.5,116.31,2024,3.0
성북구,11200,삼선동2가,1.0,2024-04-26,월세,44.0,1500,33,1990.0,단독다가구,2024,3.5,116.75,2024,34.0
성북구,12500,안암동5가,1.0,2024-07-27,월세,20.0,3000,55,2019.0,단독다가구,2024,3.5,116.45,2024,5.0
성북구,12000,동선동5가,3.0,2024-06-19,월세,115.35,500,20,1999.0,연립다세대,2024,3.5,116.31,2024,25.0
성북구,13400,길음동,6.0,2024-08-17,월세,59.97,30000,135,2019.0,아파트,2024,3.5,117.14,2024,5.0
성북구,11100,삼선동1가,1.0,2024-05-05,월세,47.82,2000,55,1990.0,단독다가구,2024,3.5,116.63,2024,34.0
성북구,13400,길음동,1.0,2024-07-15,월세,19.0,500,40,2011.0,단독다가구,2024,3.5,116.45,2024,13.0
성북구,13500,종암동,1.0,2024-07-12,월세,30.0,500,55,2003.0,단독다가구,2024,3.5,116.45,2024,21.0
성북구,11700,동선동2가,1.0,2024-07-12,월세,30.0,8000,55,2016.0,단독다가구,2024,3.5,116.45,2024,8.0
성북구,11800,동선동3가,1.0,2024-07-12,월세,30.0,3000,50,2001.0,단독다가구,2024,3.5,116.45,2024,23.0
성북구,13300,정릉동,3.0,2024-08-05,월세,22.26,6528,23,2020.0,연립다세대,2024,3.5,117.14,2024,4.0
성북구,13300,정릉동,3.0,2024-08-05,월세,22.26,8808,11,2020.0,연립다세대,2024,3.5,117.14,2024,4.0
성북구,13300,정릉동,1.0,2024-08-05,월세,22.26,6912,24,2020.0,연립다세대,2024,3.5,117.14,2024,4.0
성북구,10200,성북동1가,4.0,2024-08-05,월세,24.86,1500,59,2002.0,연립다세대,2024,3.5,117.14,2024,22.0
성북구,13900,석관동,1.0,2024-06-24,월세,67.8,300,35,1991.0,단독다가구,2024,3.5,116.31,2024,33.0
성북구,12200,안암동2가,1.0,2024-07-24,월세,21.0,2000,69,2015.0,단독다가구,2024,3.5,116.45,2024,9.0
성북구,13500,종암동,3.0,2024-08-02,월세,29.85,5500,120,2024.0,연립다세대,2024,3.5,117.14,2024,0.0
성북구,13900,석관동,1.0,2024-04-29,월세,44.0,1000,60,1996.0,단독다가구,2024,3.5,116.75,2024,28.0
성북구,11500,삼선동5가,1.0,2024-05-05,월세,52.31,5000,65,1998.0,단독다가구,2024,3.5,116.63,2024,26.0
성북구,12000,동선동5가,3.0,2024-08-28,월세,45.18,1000,84,2003.0,연립다세대,2024,3.5,117.14,2024,21.0
성북구,12500,안암동5가,1.0,2024-07-15,월세,20.0,300,50,1994.0,단독다가구,2024,3.5,116.45,2024,30.0
성북구,12500,안암동5가,1.0,2024-07-15,월세,20.0,300,48,2009.0,단독다가구,2024,3.5,116.45,2024,15.0
성북구,11100,삼선동1가,1.0,2024-05-02,월세,48.84,1000,60,1986.0,단독다가구,2024,3.5,116.63,2024,38.0
성북구,11500,삼선동5가,1.0,2024-05-02,월세,49.02,3000,105,1993.0,단독다가구,2024,3.5,116.63,2024,31.0
성북구,13300,정릉동,4.0,2024-06-13,월세,62.1,8000,30,2007.0,연립다세대,2024,3.5,116.31,2024,17.0
성북구,11600,동선동1가,8.0,2024-06-06,월세,14.08,2000,60,2014.0,연립다세대,2024,3.5,116.31,2024,10.0
성북구,12500,안암동5가,1.0,2024-07-09,월세,20.0,1000,47,2002.0,단독다가구,2024,3.5,116.45,2024,22.0
성북구,13500,종암동,1.0,2024-05-08,월세,40.0,6000,63,1993.0,단독다가구,2024,3.5,116.63,2024,31.0
성북구,13400,길음동,1.0,2024-04-23,월세,59.54,5000,210,2022.0,단독다가구,2024,3.5,116.75,2024,2.0
성북구,13500,종암동,1.0,2024-04-26,월세,60.3,15000,40,2000.0,단독다가구,2024,3.5,116.75,2024,24.0
성북구,11800,동선동3가,2.0,2024-06-19,월세,47.71,1000,59,2008.0,연립다세대,2024,3.5,116.31,2024,16.0
성북구,12500,안암동5가,1.0,2024-07-27,월세,23.0,1000,60,2000.0,단독다가구,2024,3.5,116.45,2024,24.0
성북구,12500,안암동5가,1.0,2024-05-08,월세,40.1,10000,40,1994.0,단독다가구,2024,3.5,116.63,2024,30.0
성북구,13400,길음동,1.0,2024-04-23,월세,69.89,2500,155,2015.0,단독다가구,2024,3.5,116.75,2024,9.0
성북구,13400,길음동,7.0,2024-06-13,월세,30.61,5215,3,2005.0,아파트,2024,3.5,116.31,2024,19.0
성북구,13400,길음동,14.0,2024-06-13,월세,30.15,1712,16,2005.0,아파트,2024,3.5,116.31,2024,19.0
성북구,13400,길음동,10.0,2024-06-13,월세,30.15,4669,4,2005.0,아파트,2024,3.5,116.31,2024,19.0
성북구,13800,장위동,1.0,2024-04-23,월세,79.8,100,30,1970.0,단독다가구,2024,3.5,116.75,2024,54.0
성북구,13800,장위동,1.0,2024-05-08,월세,44.19,1000,25,1995.0,단독다가구,2024,3.5,116.63,2024,29.0
성북구,13300,정릉동,-1.0,2024-06-03,월세,65.47,0,30,2014.0,연립다세대,2024,3.5,116.31,2024,10.0
성북구,10700,동소문동4가,3.0,2024-06-25,월세,18.58,1000,73,2019.0,오피스텔,2024,3.5,116.31,2024,5.0
성북구,13400,길음동,35.0,2024-06-13,월세,59.87,35000,100,2024.0,아파트,2024,3.5,116.31,2024,0.0
성북구,13300,정릉동,1.0,2024-05-05,월세,94.5,7000,65,1993.0,단독다가구,2024,3.5,116.63,2024,31.0
성북구,13800,장위동,1.0,2024-04-23,월세,112.41,5000,75,1983.0,단독다가구,2024,3.5,116.75,2024,41.0
성북구,13800,장위동,1.0,2024-04-26,월세,194.52,200,30,1990.0,단독다가구,2024,3.5,116.75,2024,34.0
성북구,13500,종암동,1.0,2024-07-04,월세,32.64,10000,25,1994.0,연립다세대,2024,3.5,116.45,2024,30.0
성북구,10400,동소문동1가,1.0,2024-07-18,월세,19.83,5000,15,1988.0,단독다가구,2024,3.5,116.45,2024,36.0
성북구,12500,안암동5가,4.0,2024-06-25,월세,18.54,1000,61,2012.0,연립다세대,2024,3.5,116.31,2024,12.0
성북구,13900,석관동,1.0,2024-07-12,월세,36.0,1000,50,1996.0,단독다가구,2024,3.5,116.45,2024,28.0
성북구,10900,동소문동6가,5.0,2024-06-06,월세,18.44,5000,68,2015.0,오피스텔,2024,3.5,116.31,2024,9.0
성북구,13400,길음동,2.0,2024-08-17,월세,38.017,2869,15,2022.0,아파트,2024,3.5,117.14,2024,2.0
성북구,13300,정릉동,18.0,2024-08-05,월세,59.98,10000,79,2004.0,아파트,2024,3.5,117.14,2024,20.0
성북구,13400,길음동,38.0,2024-06-19,월세,120.64,50000,280,2019.0,아파트,2024,3.5,116.31,2024,5.0
성북구,13600,하월곡동,1.0,2024-07-27,월세,26.44,1000,80,2015.0,단독다가구,2024,3.5,116.45,2024,9.0
성북구,10100,성북동,2.0,2024-08-05,월세,39.53,27000,5,2018.0,연립다세대,2024,3.5,117.14,2024,6.0
성북구,13400,길음동,12.0,2024-08-14,월세,84.769,30000,170,2022.0,아파트,2024,3.5,117.14,2024,2.0
성북구,13800,장위동,1.0,2024-04-27,월세,46.0,500,30,1993.0,단독다가구,2024,3.5,116.75,2024,31.0
성북구,12800,보문동6가,1.0,2024-07-27,월세,27.74,5500,85,2019.0,단독다가구,2024,3.5,116.45,2024,5.0
성북구,13300,정릉동,12.0,2024-07-30,월세,94.59,30000,50,2004.0,아파트,2024,3.5,116.45,2024,20.0
성북구,13900,석관동,5.0,2024-06-19,월세,30.0,6550,1,2009.0,아파트,2024,3.5,116.31,2024,15.0
성북구,13900,석관동,6.0,2024-08-14,월세,20.62,14700,17,2020.0,연립다세대,2024,3.5,117.14,2024,4.0
성북구,13300,정릉동,8.0,2024-05-10,월세,32.76,3230,6,2005.0,아파트,2024,3.5,116.63,2024,19.0
성북구,13900,석관동,5.0,2024-06-19,월세,39.01,4934,7,2019.0,아파트,2024,3.5,116.31,2024,5.0
성북구,12500,안암동5가,1.0,2024-07-24,월세,29.75,1000,65,2001.0,단독다가구,2024,3.5,116.45,2024,23.0
성북구,11700,동선동2가,1.0,2024-05-03,월세,23.1,500,42,2005.0,단독다가구,2024,3.5,116.63,2024,19.0
성북구,13400,길음동,13.0,2024-07-04,월세,59.99,10000,140,2003.0,아파트,2024,3.5,116.45,2024,21.0
성북구,11400,삼선동4가,1.0,2024-04-27,월세,51.0,7000,80,1994.0,단독다가구,2024,3.5,116.75,2024,30.0
성북구,10900,동소문동6가,5.0,2024-07-30,월세,13.27,7000,33,2013.0,아파트,2024,3.5,116.45,2024,11.0
성북구,13800,장위동,1.0,2024-07-27,월세,30.0,1000,30,1992.0,단독다가구,2024,3.5,116.45,2024,32.0
성북구,13300,정릉동,1.0,2024-04-24,월세,66.05,500,55,1998.0,단독다가구,2024,3.5,116.75,2024,26.0
성북구,13500,종암동,1.0,2024-05-03,월세,25.0,1000,70,1999.0,단독다가구,2024,3.5,116.63,2024,25.0
성북구,13600,하월곡동,1.0,2024-07-15,월세,26.0,10000,20,2016.0,단독다가구,2024,3.5,116.45,2024,8.0
성북구,12300,안암동3가,1.0,2024-06-13,월세,54.45,1000,55,1971.0,아파트,2024,3.5,116.31,2024,53.0
성북구,12200,안암동2가,1.0,2024-05-03,월세,25.8,5000,25,2016.0,단독다가구,2024,3.5,116.63,2024,8.0
성북구,13700,상월곡동,1.0,2024-07-15,월세,28.0,200,40,1994.0,단독다가구,2024,3.5,116.45,2024,30.0
성북구,10300,돈암동,1.0,2024-04-24,월세,225.0,3500,30,1998.0,단독다가구,2024,3.5,116.75,2024,26.0
성북구,11500,삼선동5가,1.0,2024-04-24,월세,226.2,1000,50,1993.0,단독다가구,2024,3.5,116.75,2024,31.0
성북구,11100,삼선동1가,1.0,2024-07-27,월세,31.8,1000,60,1985.0,단독다가구,2024,3.5,116.45,2024,39.0
성북구,12700,보문동5가,1.0,2024-07-12,월세,44.37,2000,70,1992.0,단독다가구,2024,3.5,116.45,2024,32.0
성북구,10300,돈암동,2.0,2024-07-30,월세,132.96,30000,160,1998.0,아파트,2024,3.5,116.45,2024,26.0
성북구,12200,안암동2가,1.0,2024-07-12,월세,44.72,6000,50,1994.0,단독다가구,2024,3.5,116.45,2024,30.0
성북구,12800,보문동6가,1.0,2024-05-01,월세,44.72,2000,80,1994.0,단독다가구,2024,3.5,116.63,2024,30.0
